target_id,evidence_class,route_id,clock_id,native_object,projection_mapping,native_time,calendar_time,calendar_time_normalized,event_count,cumulative_volume,impact
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},236,233.47200000000001,0.91200000000000003,236,0.921875,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},236,233.98400000000001,0.91400000000000003,236,0.921875,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},237,234.49600000000001,0.91600000000000004,237,0.92578125,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},238,235.00800000000001,0.91800000000000004,238,0.9296875,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},239,235.52000000000001,0.92000000000000004,239,0.93359375,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},240,236.03200000000001,0.92200000000000004,240,0.9375,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},243,236.54400000000001,0.92400000000000004,243,0.94921875,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},244,237.05600000000001,0.92600000000000005,244,0.953125,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},244,237.56800000000001,0.92800000000000005,244,0.953125,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},244,238.08000000000001,0.93000000000000005,244,0.953125,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},244,238.59200000000001,0.93200000000000005,244,0.953125,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},245,239.10400000000001,0.93400000000000005,245,0.95703125,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},246,239.61600000000001,0.93600000000000005,246,0.9609375,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},246,240.12800000000001,0.93800000000000006,246,0.9609375,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},247,240.64000000000001,0.94000000000000006,247,0.96484375,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},247,241.15200000000002,0.94200000000000006,247,0.96484375,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},247,241.66400000000002,0.94400000000000006,247,0.96484375,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},249,242.17600000000002,0.94600000000000006,249,0.97265625,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},249,242.68800000000002,0.94800000000000006,249,0.97265625,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},249,243.20000000000002,0.95000000000000007,249,0.97265625,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},249,243.71200000000002,0.95200000000000007,249,0.97265625,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},249,244.22400000000002,0.95400000000000007,249,0.97265625,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},249,244.73600000000002,0.95600000000000007,249,0.97265625,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},250,245.24800000000002,0.95800000000000007,250,0.9765625,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},250,245.75999999999999,0.95999999999999996,250,0.9765625,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},250,246.27199999999999,0.96199999999999997,250,0.9765625,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},250,246.78399999999999,0.96399999999999997,250,0.9765625,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},250,247.29599999999999,0.96599999999999997,250,0.9765625,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},251,247.80799999999999,0.96799999999999997,251,0.98046875,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},252,248.31999999999999,0.96999999999999997,252,0.984375,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},253,248.83199999999999,0.97199999999999998,253,0.98828125,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},253,249.34399999999999,0.97399999999999998,253,0.98828125,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},254,249.85599999999999,0.97599999999999998,254,0.9921875,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},254,250.36799999999999,0.97799999999999998,254,0.9921875,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},255,250.88,0.97999999999999998,255,0.99609375,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},255,251.392,0.98199999999999998,255,0.99609375,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},255,251.904,0.98399999999999999,255,0.99609375,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},255,252.416,0.98599999999999999,255,0.99609375,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,252.928,0.98799999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,253.44,0.98999999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,253.952,0.99199999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,254.464,0.99399999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,254.976,0.996,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,255.488,0.998,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,256,1,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,256.512,1.002,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,257.024,1.004,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,257.536,1.006,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,258.048,1.008,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,258.56,1.01,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,259.072,1.012,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,259.584,1.014,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,260.096,1.016,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,260.608,1.018,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,261.12,1.02,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,261.63200000000001,1.022,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,262.14400000000001,1.024,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,262.65600000000001,1.026,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,263.16800000000001,1.028,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,263.68000000000001,1.03,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,264.19200000000001,1.032,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,264.70400000000001,1.034,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,265.21600000000001,1.036,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,265.72800000000001,1.038,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,266.24000000000001,1.04,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,266.75200000000001,1.042,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,267.26400000000001,1.044,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,267.77600000000001,1.046,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,268.28800000000001,1.048,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,268.80000000000001,1.05,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,269.31200000000001,1.052,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,269.82400000000001,1.054,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,270.33600000000001,1.056,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,270.84800000000001,1.0580000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,271.36000000000001,1.0600000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,271.87200000000001,1.0620000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,272.38400000000001,1.0640000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,272.89600000000002,1.0660000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,273.40800000000002,1.0680000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,273.92000000000002,1.0700000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,274.43200000000002,1.0720000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,274.94400000000002,1.0740000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,275.45600000000002,1.0760000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,275.96800000000002,1.0780000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,276.48000000000002,1.0800000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,276.99200000000002,1.0820000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,277.50400000000002,1.0840000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,278.01600000000002,1.0860000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,278.52800000000002,1.0880000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,279.04000000000002,1.0900000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,279.55200000000002,1.0920000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,280.06400000000002,1.0940000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,280.57600000000002,1.0960000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,281.08800000000002,1.0980000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,281.60000000000002,1.1000000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,282.11200000000002,1.1020000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,282.62400000000002,1.1040000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,283.13600000000002,1.1060000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,283.64800000000002,1.1080000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,284.16000000000003,1.1100000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,284.67200000000003,1.1120000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,285.18400000000003,1.1140000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,285.69600000000003,1.1160000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,286.20800000000003,1.1180000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,286.72000000000003,1.1200000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,287.23200000000003,1.1220000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,287.74400000000003,1.1240000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,288.25600000000003,1.1260000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,288.76800000000003,1.1280000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,289.28000000000003,1.1300000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,289.79200000000003,1.1320000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,290.30400000000003,1.1340000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,290.81600000000003,1.1360000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,291.32800000000003,1.1380000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,291.84000000000003,1.1400000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,292.35200000000003,1.1420000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,292.86400000000003,1.1440000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,293.37600000000003,1.1460000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,293.88800000000003,1.1480000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,294.40000000000003,1.1500000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,294.91200000000003,1.1520000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,295.42399999999998,1.1539999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,295.93599999999998,1.1559999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,296.44799999999998,1.1579999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,296.95999999999998,1.1599999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,297.47199999999998,1.1619999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,297.98399999999998,1.1639999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,298.49599999999998,1.1659999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,299.00799999999998,1.1679999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,299.51999999999998,1.1699999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,300.03199999999998,1.1719999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,300.54399999999998,1.1739999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,301.05599999999998,1.1759999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,301.56799999999998,1.1779999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,302.07999999999998,1.1799999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,302.59199999999998,1.1819999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,303.10399999999998,1.1839999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,303.61599999999999,1.1859999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,304.12799999999999,1.1879999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,304.63999999999999,1.1899999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,305.15199999999999,1.1919999999999999,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,305.66399999999999,1.194,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,306.17599999999999,1.196,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,306.68799999999999,1.198,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,307.19999999999999,1.2,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,307.71199999999999,1.202,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,308.22399999999999,1.204,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,308.73599999999999,1.206,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,309.24799999999999,1.208,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,309.75999999999999,1.21,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,310.27199999999999,1.212,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,310.78399999999999,1.214,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,311.29599999999999,1.216,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,311.80799999999999,1.218,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,312.31999999999999,1.22,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,312.83199999999999,1.222,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,313.34399999999999,1.224,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,313.85599999999999,1.226,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,314.36799999999999,1.228,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,314.88,1.23,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,315.392,1.232,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,315.904,1.234,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,316.416,1.236,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,316.928,1.238,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,317.44,1.24,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,317.952,1.242,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,318.464,1.244,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,318.976,1.246,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,319.488,1.248,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,320,1.25,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,320.512,1.252,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,321.024,1.254,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,321.536,1.256,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,322.048,1.258,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,322.56,1.26,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,323.072,1.262,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,323.584,1.264,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,324.096,1.266,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,324.608,1.268,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,325.12,1.27,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,325.63200000000001,1.272,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,326.14400000000001,1.274,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,326.65600000000001,1.276,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,327.16800000000001,1.278,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,327.68000000000001,1.28,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,328.19200000000001,1.282,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,328.70400000000001,1.284,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,329.21600000000001,1.286,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,329.72800000000001,1.288,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,330.24000000000001,1.29,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,330.75200000000001,1.292,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,331.26400000000001,1.294,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,331.77600000000001,1.296,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,332.28800000000001,1.298,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,332.80000000000001,1.3,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,333.31200000000001,1.302,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,333.82400000000001,1.304,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,334.33600000000001,1.306,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,334.84800000000001,1.3080000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,335.36000000000001,1.3100000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,335.87200000000001,1.3120000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,336.38400000000001,1.3140000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,336.89600000000002,1.3160000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,337.40800000000002,1.3180000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,337.92000000000002,1.3200000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,338.43200000000002,1.3220000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,338.94400000000002,1.3240000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,339.45600000000002,1.3260000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,339.96800000000002,1.3280000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,340.48000000000002,1.3300000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,340.99200000000002,1.3320000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,341.50400000000002,1.3340000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,342.01600000000002,1.3360000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,342.52800000000002,1.3380000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,343.04000000000002,1.3400000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,343.55200000000002,1.3420000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,344.06400000000002,1.3440000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,344.57600000000002,1.3460000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,345.08800000000002,1.3480000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,345.60000000000002,1.3500000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,346.11200000000002,1.3520000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,346.62400000000002,1.3540000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,347.13600000000002,1.3560000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,347.64800000000002,1.3580000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,348.16000000000003,1.3600000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,348.67200000000003,1.3620000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,349.18400000000003,1.3640000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,349.69600000000003,1.3660000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,350.20800000000003,1.3680000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,350.72000000000003,1.3700000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,351.23200000000003,1.3720000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,351.74400000000003,1.3740000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,352.25600000000003,1.3760000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,352.76800000000003,1.3780000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,353.28000000000003,1.3800000000000001,256,1,
F02,illustration,A,exponential,Q_m,Q_m -> N_t -> Q_{N_t},256,353.79200000000003,1.3820000000000001,256,1,
